2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:02 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:02 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:02 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:02 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:30 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:41:31 INFO  revature.objectmapper.ObjectSaver:483} - Database Table created with query: DROP Table IF EXISTS account; Create Table account (id Serial, accountName varchar(255), ownerId INTEGER, balance BIGINT);
2021-09-25 17:41:31 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:31 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:31 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:31 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:31 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:31 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:31 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:41:31 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:54:18 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:54:18 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:54:18 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:54:18 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:54:18 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:54:18 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:54:18 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:54:18 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:54:18 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:54:18 INFO  revature.util.TransactionController:55} - Rollback committed
2021-09-25 17:54:42 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:54:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:54:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:54:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:54:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:54:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:54:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:54:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:54:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:54:43 INFO  revature.util.TransactionController:55} - Rollback committed
2021-09-25 17:56:19 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:56:19 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:56:19 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:56:19 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:56:19 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:56:19 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:56:19 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:56:19 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:56:19 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:56:19 INFO  revature.util.TransactionController:55} - Rollback committed
